0.000000E+00	0.000000E+00
2.500625E-05	0.000000E+00
5.001250E-05	0.000000E+00
7.501875E-05	0.000000E+00
1.000250E-04	0.000000E+00
1.250313E-04	0.000000E+00
1.500375E-04	0.000000E+00
1.750438E-04	0.000000E+00
2.000500E-04	0.000000E+00
2.250563E-04	0.000000E+00
2.500625E-04	0.000000E+00
2.750688E-04	0.000000E+00
3.000750E-04	0.000000E+00
3.250813E-04	0.000000E+00
3.500875E-04	0.000000E+00
3.750938E-04	0.000000E+00
4.001000E-04	0.000000E+00
4.251063E-04	0.000000E+00
4.501125E-04	0.000000E+00
4.751188E-04	0.000000E+00
5.001250E-04	0.000000E+00
5.251313E-04	0.000000E+00
5.501375E-04	0.000000E+00
5.751438E-04	0.000000E+00
6.001500E-04	0.000000E+00
6.251563E-04	0.000000E+00
6.501625E-04	0.000000E+00
6.751688E-04	0.000000E+00
7.001750E-04	0.000000E+00
7.251813E-04	0.000000E+00
7.501875E-04	0.000000E+00
7.751938E-04	0.000000E+00
8.002001E-04	0.000000E+00
8.252063E-04	0.000000E+00
8.502126E-04	0.000000E+00
8.752188E-04	0.000000E+00
9.002251E-04	0.000000E+00
9.252313E-04	0.000000E+00
9.502376E-04	0.000000E+00
9.752438E-04	0.000000E+00
1.000250E-03	0.000000E+00
1.025256E-03	0.000000E+00
1.050263E-03	0.000000E+00
1.075269E-03	0.000000E+00
1.100275E-03	0.000000E+00
1.125281E-03	0.000000E+00
1.150288E-03	0.000000E+00
1.175294E-03	0.000000E+00
1.200300E-03	0.000000E+00
1.225306E-03	0.000000E+00
1.250313E-03	0.000000E+00
1.275319E-03	0.000000E+00
1.300325E-03	0.000000E+00
1.325331E-03	0.000000E+00
1.350338E-03	0.000000E+00
1.375344E-03	0.000000E+00
1.400350E-03	0.000000E+00
1.425356E-03	0.000000E+00
1.450363E-03	0.000000E+00
1.475369E-03	0.000000E+00
1.500375E-03	0.000000E+00
1.525381E-03	0.000000E+00
1.550388E-03	0.000000E+00
1.575394E-03	0.000000E+00
1.600400E-03	0.000000E+00
1.625406E-03	0.000000E+00
1.650413E-03	0.000000E+00
1.675419E-03	0.000000E+00
1.700425E-03	0.000000E+00
1.725431E-03	0.000000E+00
1.750438E-03	0.000000E+00
1.775444E-03	0.000000E+00
1.800450E-03	0.000000E+00
1.825456E-03	0.000000E+00
1.850463E-03	0.000000E+00
1.875469E-03	0.000000E+00
1.900475E-03	0.000000E+00
1.925481E-03	0.000000E+00
1.950488E-03	0.000000E+00
1.975494E-03	0.000000E+00
2.000500E-03	0.000000E+00
2.025506E-03	0.000000E+00
2.050513E-03	0.000000E+00
2.075519E-03	0.000000E+00
2.100525E-03	0.000000E+00
2.125531E-03	0.000000E+00
2.150538E-03	0.000000E+00
2.175544E-03	0.000000E+00
2.200550E-03	0.000000E+00
2.225556E-03	0.000000E+00
2.250563E-03	0.000000E+00
2.275569E-03	0.000000E+00
2.300575E-03	0.000000E+00
2.325581E-03	0.000000E+00
2.350588E-03	0.000000E+00
2.375594E-03	0.000000E+00
2.400600E-03	0.000000E+00
2.425606E-03	0.000000E+00
2.450613E-03	0.000000E+00
2.475619E-03	0.000000E+00
2.500625E-03	0.000000E+00
2.525631E-03	0.000000E+00
2.550638E-03	0.000000E+00
2.575644E-03	0.000000E+00
2.600650E-03	0.000000E+00
2.625656E-03	0.000000E+00
2.650663E-03	0.000000E+00
2.675669E-03	0.000000E+00
2.700675E-03	0.000000E+00
2.725681E-03	0.000000E+00
2.750688E-03	0.000000E+00
2.775694E-03	0.000000E+00
2.800700E-03	0.000000E+00
2.825706E-03	0.000000E+00
2.850713E-03	0.000000E+00
2.875719E-03	0.000000E+00
2.900725E-03	0.000000E+00
2.925731E-03	0.000000E+00
2.950738E-03	0.000000E+00
2.975744E-03	0.000000E+00
3.000750E-03	0.000000E+00
3.025756E-03	0.000000E+00
3.050763E-03	0.000000E+00
3.075769E-03	0.000000E+00
3.100775E-03	0.000000E+00
3.125781E-03	0.000000E+00
3.150788E-03	0.000000E+00
3.175794E-03	0.000000E+00
3.200800E-03	0.000000E+00
3.225806E-03	0.000000E+00
3.250813E-03	0.000000E+00
3.275819E-03	0.000000E+00
3.300825E-03	0.000000E+00
3.325831E-03	0.000000E+00
3.350838E-03	0.000000E+00
3.375844E-03	0.000000E+00
3.400850E-03	0.000000E+00
3.425856E-03	0.000000E+00
3.450863E-03	0.000000E+00
3.475869E-03	0.000000E+00
3.500875E-03	0.000000E+00
3.525881E-03	0.000000E+00
3.550888E-03	0.000000E+00
3.575894E-03	0.000000E+00
3.600900E-03	0.000000E+00
3.625906E-03	0.000000E+00
3.650913E-03	0.000000E+00
3.675919E-03	0.000000E+00
3.700925E-03	0.000000E+00
3.725931E-03	0.000000E+00
3.750938E-03	0.000000E+00
3.775944E-03	0.000000E+00
3.800950E-03	0.000000E+00
3.825956E-03	0.000000E+00
3.850963E-03	0.000000E+00
3.875969E-03	0.000000E+00
3.900975E-03	0.000000E+00
3.925981E-03	0.000000E+00
3.950988E-03	0.000000E+00
3.975994E-03	0.000000E+00
4.001000E-03	0.000000E+00
4.026007E-03	0.000000E+00
4.051013E-03	0.000000E+00
4.076019E-03	0.000000E+00
4.101025E-03	0.000000E+00
4.126032E-03	0.000000E+00
4.151038E-03	0.000000E+00
4.176044E-03	0.000000E+00
4.201050E-03	0.000000E+00
4.226057E-03	0.000000E+00
4.251063E-03	0.000000E+00
4.276069E-03	0.000000E+00
4.301075E-03	0.000000E+00
4.326082E-03	0.000000E+00
4.351088E-03	0.000000E+00
4.376094E-03	0.000000E+00
4.401100E-03	0.000000E+00
4.426107E-03	0.000000E+00
4.451113E-03	0.000000E+00
4.476119E-03	0.000000E+00
4.501125E-03	0.000000E+00
4.526132E-03	0.000000E+00
4.551138E-03	0.000000E+00
4.576144E-03	0.000000E+00
4.601150E-03	0.000000E+00
